,player_id,name,steamid,profileurl,loccountrycode,is_contributor,estimate_mmr,solo_competetive_rank,leaderboard_rank,steam_id
602,103797290,Wasted,,https://steamcommunity.com/id/otaku-sempai/,RU,False,3356.0,3303,,76561198064063018
603,103834233,carlin,,https://steamcommunity.com/profiles/76561198064099961/,,False,5468.0,6205,467,76561198064099961
604,103850210,Время в никуда,,https://steamcommunity.com/id/limitless666666/,RU,False,6546.0,7129,223,76561198064115938
605,103910993,lil pleb,,https://steamcommunity.com/id/lil_pleb/,BG,False,6361.0,6592,166,76561198064176721
606,103940975,@dogf1ghts,,https://steamcommunity.com/profiles/76561198064206703/,,False,6529.0,8027,47,76561198064206703
607,104070670,ARTES,,https://steamcommunity.com/profiles/76561198064336398/,RU,False,5414.0,7457,4289,76561198064336398
608,104100326,NDK,,https://steamcommunity.com/profiles/76561198064366054/,,False,4681.0,5682,1477,76561198064366054
609,104185879,Gatciy,,https://steamcommunity.com/profiles/76561198064451607/,,False,6818.0,6862,217,76561198064451607
610,104237213,Jedi,,https://steamcommunity.com/id/jedidota/,OM,False,5363.0,6542,1644,76561198064502941
611,104242598,quoarine,,https://steamcommunity.com/id/quoarine/,AR,False,5615.0,6094,251,76561198064508326
612,104275965,Jubei,,https://steamcommunity.com/profiles/76561198064541693/,,False,5284.0,6760,841,76561198064541693
613,104293105,DeRian,,https://steamcommunity.com/profiles/76561198064558833/,LV,False,4406.0,,4768,76561198064558833
614,104314302,WTS,,https://steamcommunity.com/profiles/76561198064580030/,,False,5933.0,6332,724,76561198064580030
615,104334048,Kidaro,,https://steamcommunity.com/id/oradik/,,False,6420.0,7358,235,76561198064599776
616,104401209,Gekyume,,https://steamcommunity.com/id/SKYINGTRYHARDOTES/,CN,False,6346.0,6639,172,76561198064666937
617,104435140,Polchowicz,,https://steamcommunity.com/profiles/76561198064700868/,BR,False,3488.0,3174,,76561198064700868
618,104464707,Kenji,,https://steamcommunity.com/id/g7kenji/,US,False,6501.0,7199,318,76561198064730435
619,104500774,Leo,,https://steamcommunity.com/id/g7leo/,MM,False,5536.0,,322,76561198064766502
620,104504914,Show Ti,,https://steamcommunity.com/id/showti/,MM,False,6288.0,,282,76561198064770642
621,104512126,Mac,,https://steamcommunity.com/profiles/76561198064777854/,GB,False,6936.0,7547,11,76561198064777854
622,104537888,boquinha,,https://steamcommunity.com/profiles/76561198064803616/,BR,False,4842.0,5584,1513,76561198064803616
623,104610567,RoMaLL1Ka,,https://steamcommunity.com/profiles/76561198064876295/,BY,False,6108.0,6949,743,76561198064876295
624,104611628,miyaKooo,,https://steamcommunity.com/id/ai4baby/,CN,False,5816.0,5671,250,76561198064877356
625,104744109,nemphy,,https://steamcommunity.com/id/nemphyy/,FI,False,5597.0,6958,1910,76561198065009837
626,105040222,killomancer,,https://steamcommunity.com/id/killomancer/,BY,False,6037.0,,802,76561198065305950
627,105045291,Thiolicor,,https://steamcommunity.com/profiles/76561198065311019/,BR,False,6951.0,7868,,76561198065311019
628,105178768,BSJ,,https://steamcommunity.com/id/BSJDota/,,False,6646.0,7672,373,76561198065444496
629,105248644,Miracle-,,https://steamcommunity.com/id/dafuqq4/,,False,8067.0,,16,76561198065514372
630,105338676,`reNniw,,https://steamcommunity.com/id/renniwdota/,US,False,4694.0,5509,3878,76561198065604404
631,105355419,ArTtyyy,,https://steamcommunity.com/id/Arttyyyk/,RU,False,2596.0,,,76561198065621147
632,105467185,Selldoom,,https://steamcommunity.com/profiles/76561198065732913/,UA,False,3527.0,3451,,76561198065732913
633,105470669,Sub-ZERO,,https://steamcommunity.com/profiles/76561198065736397/,,False,6306.0,7405,1370,76561198065736397
634,105599955,Heen,,https://steamcommunity.com/id/heen1337/,,False,4501.0,,989,76561198065865683
635,105610776,Shanks,,https://steamcommunity.com/id/ranpo01/,PH,False,7138.0,7662,339,76561198065876504
636,105663807,ModoDD,,https://steamcommunity.com/id/chidefavores123123123/,SG,False,6120.0,,3912,76561198065929535
637,105732167,ZERG,,https://steamcommunity.com/profiles/76561198065997895/,KR,False,3919.0,,,76561198065997895
638,105742697,Shattered Dreams,,https://steamcommunity.com/profiles/76561198066008425/,CA,False,5821.0,5686,308,76561198066008425
639,105809102,xNeat-,,https://steamcommunity.com/id/igorxms/,BR,False,3495.0,,,76561198066074830
640,105865706,Vitaly,,https://steamcommunity.com/profiles/76561198066131434/,CA,False,5698.0,6254,34,76561198066131434
641,105939162,KaHT,,https://steamcommunity.com/id/kahtdota2/,RU,False,6248.0,7242,906,76561198066204890
642,105974533,Avatar-,,https://steamcommunity.com/id/JustAvatar/,US,False,5497.0,6438,547,76561198066240261
643,105989125,FoL,,https://steamcommunity.com/profiles/76561198066254853/,CN,False,6094.0,7125,240,76561198066254853
644,106088167,Caxa,,https://steamcommunity.com/profiles/76561198066353895/,RU,False,5520.0,5791,958,76561198066353895
645,106188840,brein1ak,,https://steamcommunity.com/profiles/76561198066454568/,,False,3301.0,3391,,76561198066454568
646,106204137,Retribution,,https://steamcommunity.com/profiles/76561198066469865/,MN,False,5540.0,6691,789,76561198066469865
647,106240786,SuggusRobaCuna,,https://steamcommunity.com/profiles/76561198066506514/,AR,False,3349.0,3664,,76561198066506514
648,106266655,LaréTz,,https://steamcommunity.com/profiles/76561198066532383/,BR,False,5292.0,6399,703,76561198066532383
649,106278629,Desperate-,,https://steamcommunity.com/profiles/76561198066544357/,,False,6388.0,7036,237,76561198066544357
650,106305042,Larl,,https://steamcommunity.com/id/yesiamruiner11111/,,False,6341.0,,,76561198066570770
651,106573901,No[o]ne-,,https://steamcommunity.com/id/xdd15/,,False,7678.0,8653,2,76561198066839629
652,106593246,Wannex,,https://steamcommunity.com/id/Wannex/,RO,False,5697.0,6334,2368,76561198066858974
653,106640387,xNeveRLuV-,,https://steamcommunity.com/id/xneverluv/,MY,False,5048.0,,1388,76561198066906115
654,106667692,ClouD,,https://steamcommunity.com/id/ClouDOwnS/,BR,False,5274.0,,559,76561198066933420
655,106694096,flacs,,https://steamcommunity.com/id/fgfga123/,DE,False,5129.0,,,76561198066959824
656,106737423,Digi,,https://steamcommunity.com/id/DigiDg/,CZ,False,6172.0,7002,838,76561198067003151
657,106755144,FixoR,,https://steamcommunity.com/profiles/76561198067020872/,UA,False,5271.0,6417,1417,76561198067020872
658,106767376,Nado,,https://steamcommunity.com/profiles/76561198067033104/,CN,False,5580.0,3948,82,76561198067033104
659,106783671,SlaweE,,https://steamcommunity.com/id/SlaweE/,SK,False,5790.0,5013,428,76561198067049399
660,106809101,lil me alone,,https://steamcommunity.com/id/lilmealone/,,False,6984.0,7000,109,76561198067074829
661,106863163,Somnus丶M,,https://steamcommunity.com/id/106863163/,,False,8045.0,8332,22,76561198067128891
662,107023378,so bad,,https://steamcommunity.com/id/so_badd/,BY,False,5969.0,7024,153,76561198067289106
663,107033780,Vyacheslove,,https://steamcommunity.com/id/festblad/,RU,False,6415.0,6727,321,76561198067299508
664,107081378,起风 了,,https://steamcommunity.com/id/107081378/,CN,False,6327.0,6988,54,76561198067347106
665,107149125,qwerty,,https://steamcommunity.com/profiles/76561198067414853/,,False,6561.0,7171,211,76561198067414853
666,107227595,NO_Chanc3,,https://steamcommunity.com/profiles/76561198067493323/,IN,False,5885.0,7112,240,76561198067493323
667,107279695,High,,https://steamcommunity.com/profiles/76561198067545423/,,False,6848.0,,,76561198067545423
668,107485519,venom,,https://steamcommunity.com/id/isaackempton/,,False,5681.0,7436,275,76561198067751247
669,107530239,monkeyy-,,https://steamcommunity.com/id/daftmonkey/,BR,False,2927.0,2772,,76561198067795967
670,107579895,fcr,,https://steamcommunity.com/id/justnatsukiforever/,BR,False,5742.0,6024,95,76561198067845623
671,107592710,Noximilien ,,https://steamcommunity.com/id/sinampersand/,FR,False,4350.0,4454,,76561198067858438
672,107746371,Atoufix,,https://steamcommunity.com/profiles/76561198068012099/,FR,False,5660.0,4635,644,76561198068012099
673,107803494,曾焦阳,,https://steamcommunity.com/profiles/76561198068069222/,,False,7031.0,8451,78,76561198068069222
674,107855479,thugitoO,,https://steamcommunity.com/id/dameeeee/,GR,False,6825.0,,84,76561198068121207
675,107905036,PHENOMENAL,,https://steamcommunity.com/id/raqlo/,RU,False,5768.0,,,76561198068170764
676,107947584,Baosu,,https://steamcommunity.com/id/baosu/,AU,False,5411.0,5761,2038,76561198068213312
677,108011225,Syuuu,,https://steamcommunity.com/id/LULULULULULULULULUL/,FI,False,6378.0,7346,399,76561198068276953
678,108030695,iaGGer,,https://steamcommunity.com/id/iaggerdoto/,SG,False,6235.0,7481,134,76561198068296423
679,108154649,berserk123zxc,,https://steamcommunity.com/id/ducudera/,RO,False,5799.0,7063,2743,76561198068420377
680,108203659,Rusy,,https://steamcommunity.com/id/frankissoawesome/,,False,5255.0,4665,270,76561198068469387
681,108221389,Redpanda,,https://steamcommunity.com/profiles/76561198068487117/,CN,False,6975.0,6662,11,76561198068487117
682,108275947,Gold,,https://steamcommunity.com/profiles/76561198068541675/,,False,4663.0,4881,4823,76561198068541675
683,108290174,Grayvein,,https://steamcommunity.com/profiles/76561198068555902/,RU,False,5809.0,6228,,76561198068555902
684,108314410,Windo,,https://steamcommunity.com/profiles/76561198068580138/,JP,False,4167.0,3372,4869,76561198068580138
685,108329926,xiansheng ilbert,,https://steamcommunity.com/profiles/76561198068595654/,JP,False,5759.0,,1059,76561198068595654
686,108717482,Roddgeee,,https://steamcommunity.com/id/roddgeee/,JP,False,7788.0,8088,24,76561198068983210
687,108810964,Nukkumatti,,https://steamcommunity.com/profiles/76561198069076692/,FI,False,6059.0,6111,247,76561198069076692
688,108831569,Van,,https://steamcommunity.com/id/zxccccccccccccrgr/,PH,False,5897.0,,140,76561198069097297
689,108958769,pantomem,,https://steamcommunity.com/id/Pantomem/,GB,False,6533.0,6312,104,76561198069224497
690,109163420,Welp,,https://steamcommunity.com/id/welp123/,ZA,False,5423.0,,8,76561198069429148
691,109338760,Kouros1ve,,https://steamcommunity.com/profiles/76561198069604488/,AU,False,4978.0,6126,1984,76561198069604488
692,109455705,GreeDy.18♥,,https://steamcommunity.com/id/1235981236127/,CA,False,5828.0,6605,215,76561198069721433
693,109469423,Mcnas-,,https://steamcommunity.com/id/mcnas/,,False,5898.0,,1285,76561198069735151
694,109490736,zone1_1,,https://steamcommunity.com/id/xxXxdmoe/,,False,6550.0,,,76561198069756464
695,109512357,Biver,,https://steamcommunity.com/profiles/76561198069778085/,,False,7602.0,7282,9,76561198069778085
696,109590964,Chives,,https://steamcommunity.com/profiles/76561198069856692/,US,False,6294.0,6055,239,76561198069856692
697,109798771,storm,,https://steamcommunity.com/id/stormcici/,US,False,5393.0,,2193,76561198070064499
698,109822240,MasteR_ChieF,,https://steamcommunity.com/id/maoxiaolv9383/,CN,False,2527.0,,,76561198070087968
699,109852891,Fatalness,,https://steamcommunity.com/profiles/76561198070118619/,US,False,4221.0,4129,1578,76561198070118619
700,110025307,天使焦Zdy,,https://steamcommunity.com/id/zhanshudashi/,CN,False,5819.0,6721,1279,76561198070291035
701,110090274,sjl.,,https://steamcommunity.com/profiles/76561198070356002/,,False,5535.0,7184,,76561198070356002
702,110142194,Unknown-,,https://steamcommunity.com/id/Amastigote/,MY,False,7105.0,8889,45,76561198070407922
703,110155287,lizzard,,https://steamcommunity.com/id/lizZard_bL/,BA,False,5824.0,7219,1607,76561198070421015
704,110194593,eN,,https://steamcommunity.com/id/eNdota/,BG,False,6215.0,6552,1370,76561198070460321
705,110228930,Ayo,,https://steamcommunity.com/id/110228930/,CN,False,5924.0,7011,110,76561198070494658
706,110425287,BMestre,,https://steamcommunity.com/id/898978797878/,,False,3232.0,,,76561198070691015
707,110448679,Husky,,https://steamcommunity.com/profiles/76561198070714407/,US,False,6272.0,7021,35,76561198070714407
708,110539311,Velo,,https://steamcommunity.com/id/velodota2/,AU,False,6025.0,8226,604,76561198070805039
709,110541755,Bigairgor,,https://steamcommunity.com/profiles/76561198070807483/,CA,False,5649.0,,,76561198070807483
710,110583422,Sammy,,https://steamcommunity.com/id/SammyboyGG/,US,False,7206.0,7861,27,76561198070849150
711,110605738,SHERLOCK,,https://steamcommunity.com/profiles/76561198070871466/,BR,False,5348.0,6398,876,76561198070871466
712,110654672,ShockiT,,https://steamcommunity.com/id/makenke/,CL,False,4617.0,,,76561198070920400
713,110759067,Teehee,,https://steamcommunity.com/id/teeheedota/,PH,False,6092.0,7243,243,76561198071024795
714,110819366,not enough,,https://steamcommunity.com/id/perfectim/,,False,6507.0,7493,130,76561198071085094
715,110837826,Doodle,,https://steamcommunity.com/id/doodlew/,,False,6547.0,7480,18,76561198071103554
716,111015380,Rbappe#,,https://steamcommunity.com/profiles/76561198071281108/,,False,3861.0,3108,,76561198071281108
717,111030315,W_Zayac,,https://steamcommunity.com/id/996555750308/,KG,False,7137.0,7109,168,76561198071296043
718,111034589,343,,https://steamcommunity.com/id/343DotA/,MY,False,6989.0,6254,332,76561198071300317
719,111047524,Lightshader,,https://steamcommunity.com/id/Lightshaders/,US,False,5207.0,5162,499,76561198071313252
720,111114687,y`,,https://steamcommunity.com/profiles/76561198071380415/,CN,False,6684.0,,184,76561198071380415
721,111150817,EweDota,,https://steamcommunity.com/id/EweDota/,PH,False,5701.0,6421,,76561198071416545
722,111189717,剑来！,,https://steamcommunity.com/profiles/76561198071455445/,CN,False,6204.0,7143,104,76561198071455445
723,111291593,小羊,,https://steamcommunity.com/profiles/76561198071557321/,,False,6580.0,7567,174,76561198071557321
724,111473138,Chiv,,https://steamcommunity.com/id/Charlotte80/,ID,False,6172.0,6284,712,76561198071738866
725,111533846,Xtt,,https://steamcommunity.com/profiles/76561198071799574/,CN,False,5713.0,7127,596,76561198071799574
726,111620041,SumaiL,,https://steamcommunity.com/id/SUMAyLLL/,,False,7966.0,7188,6,76561198071885769
727,111637216,BlizzarD,,https://steamcommunity.com/profiles/76561198071902944/,IN,False,6569.0,7027,118,76561198071902944
728,111750003,kaffs,,https://steamcommunity.com/id/kaffurtado/,BR,False,5783.0,6750,236,76561198072015731
729,111892283,nduronio,,https://steamcommunity.com/profiles/76561198072158011/,,False,4627.0,4251,489,76561198072158011
730,111930685,Khazz.STRM,,https://steamcommunity.com/id/tradeban76561198072196413/,AR,False,4379.0,4617,3527,76561198072196413
731,111937250,Danilanov,,https://steamcommunity.com/profiles/76561198072202978/,RU,False,3517.0,3508,,76561198072202978
732,112032952,mmm.rdt,,https://steamcommunity.com/id/zxcdfgawerqrazsfqfsdq/,,False,3146.0,3056,,76561198072298680
733,112179882,SuperNova,,https://steamcommunity.com/id/xth3rmos/,NE,False,6718.0,7612,386,76561198072445610
734,112250781,yoky-,,https://steamcommunity.com/id/yoky-/,US,False,6957.0,6878,104,76561198072516509
735,112377459,Febby,,https://steamcommunity.com/id/febby/,KR,False,6560.0,7865,455,76561198072643187
736,112426916,MTD,,https://steamcommunity.com/profiles/76561198072692644/,FI,False,6410.0,7804,483,76561198072692644
737,112464030,Fervian,,https://steamcommunity.com/profiles/76561198072729758/,,False,6338.0,6727,274,76561198072729758
738,112531417,Abeng-,,https://steamcommunity.com/profiles/76561198072797145/,ID,False,6750.0,7380,215,76561198072797145
739,112545824,NoaHGod-,,https://steamcommunity.com/profiles/76561198072811552/,US,False,5344.0,,4033,76561198072811552
740,112552914,WhatThe,,https://steamcommunity.com/profiles/76561198072818642/,TH,False,6076.0,7047,205,76561198072818642
741,112669497,GOD_Z,,https://steamcommunity.com/id/god_z/,CA,False,5790.0,6568,486,76561198072935225
742,112702897,Dukun,,https://steamcommunity.com/id/bestplayervlone/,FJ,False,5162.0,5579,1293,76561198072968625
743,112722585,Adastam,,https://steamcommunity.com/profiles/76561198072988313/,ZA,False,5189.0,6285,3110,76561198072988313
744,113051039,冷鸟,,https://steamcommunity.com/profiles/76561198073316767/,CN,False,5968.0,7858,292,76561198073316767
745,113055105,oldWhite,,https://steamcommunity.com/profiles/76561198073320833/,US,False,6101.0,8004,249,76561198073320833
746,113152484,Nevermine,,https://steamcommunity.com/id/masterbladed/,LA,False,6172.0,6404,17,76561198073418212
747,113178487,Awsomedog120,,https://steamcommunity.com/id/Awsomedog120/,CU,False,2908.0,,,76561198073444215
748,113187141,Jelly-Belly,,https://steamcommunity.com/id/136587367/,SE,False,3311.0,,,76561198073452869
749,113272381,SAN KE,,https://steamcommunity.com/profiles/76561198073538109/,MN,False,6067.0,7478,2324,76561198073538109
750,113331514,Miposhka,,https://steamcommunity.com/id/5498657/,RU,False,6162.0,6900,37,76561198073597242
751,113372833,UnderShock,,https://steamcommunity.com/id/mh8h8h8hh8h8/,AU,False,6532.0,8047,134,76561198073638561
752,113435203,ChYuaN,,https://steamcommunity.com/id/ChYuaN/,MY,False,6882.0,8001,115,76561198073700931
753,113457795,MooN,,https://steamcommunity.com/id/NaNaFTW/,MY,False,7788.0,8937,27,76561198073723523
754,113560726,ndnz,,https://steamcommunity.com/id/Nandi7oo/,JM,False,3741.0,,4341,76561198073826454
755,113619848,Lodine,,https://steamcommunity.com/id/Lodine/,UA,False,6659.0,,196,76561198073885576
756,113635276,rapaido,,https://steamcommunity.com/profiles/76561198073901004/,,False,4640.0,,1510,76561198073901004
757,113639294,tanya,,https://steamcommunity.com/profiles/76561198073905022/,PE,False,4724.0,5386,1960,76561198073905022
758,113642246,sOpieOP,,https://steamcommunity.com/profiles/76561198073907974/,HR,False,4338.0,4010,,76561198073907974
759,113652933,Unisonic,,https://steamcommunity.com/id/unisonic/,CL,False,3771.0,,,76561198073918661
760,113666945,A1V,,https://steamcommunity.com/profiles/76561198073932673/,DE,False,4109.0,4333,,76561198073932673
761,113705693,ZSMJ,,https://steamcommunity.com/id/zsmj_111/,CN,False,6175.0,6643,251,76561198073971421
762,113735534,TTR,,https://steamcommunity.com/id/1241161f352/,RU,False,6627.0,7317,136,76561198074001262
763,113800818,FF,,https://steamcommunity.com/profiles/76561198074066546/,CN,False,5834.0,7344,1269,76561198074066546
764,113825167,syeonix,,https://steamcommunity.com/profiles/76561198074090895/,MY,False,6474.0,6620,208,76561198074090895
765,113846851,Kempo,,https://steamcommunity.com/id/Kempo-/,JO,False,5656.0,6478,308,76561198074112579
766,113849259,Muzahacka,,https://steamcommunity.com/profiles/76561198074114987/,,False,3623.0,,,76561198074114987
767,113874152,Bok,,https://steamcommunity.com/profiles/76561198074139880/,JP,False,7353.0,7686,38,76561198074139880
768,113899304,Potniy,,https://steamcommunity.com/profiles/76561198074165032/,US,False,3253.0,,,76561198074165032
769,113995822,iLTW,,https://steamcommunity.com/id/xXxiLTWxXx/,,False,7059.0,8890,59,76561198074261550
770,114003964,yel,,https://steamcommunity.com/id/yeljke/,RU,False,5450.0,6491,2970,76561198074269692
771,114032643,SachaGavr,,https://steamcommunity.com/profiles/76561198074298371/,CA,False,1759.0,1681,,76561198074298371
772,114193693,Re:0,,https://steamcommunity.com/profiles/76561198074459421/,CN,False,6922.0,8021,66,76561198074459421
773,114229867,Archip3lago,,https://steamcommunity.com/id/archip3lago/,,False,5364.0,6330,2353,76561198074495595
774,114239371,ddc,,https://steamcommunity.com/id/845418549/,MO,False,7406.0,6834,333,76561198074505099
775,114259385,quebe,,https://steamcommunity.com/id/firedonkey1/,CA,False,5808.0,5981,164,76561198074525113
776,114298083,sauroni,,https://steamcommunity.com/profiles/76561198074563811/,RS,False,3308.0,,,76561198074563811
777,114316960,Yamaguchi,,https://steamcommunity.com/profiles/76561198074582688/,CA,False,5201.0,,686,76561198074582688
778,114439459,Ka6aH,,https://steamcommunity.com/profiles/76561198074705187/,RU,False,3774.0,,,76561198074705187
779,114441753,E,,https://steamcommunity.com/id/loljwk/,CN,False,6838.0,7848,807,76561198074707481
780,114445601,Delight,,https://steamcommunity.com/id/889900112233/,PR,False,5559.0,6421,655,76561198074711329
781,114467030,oOPs,,https://steamcommunity.com/profiles/76561198074732758/,KZ,False,4089.0,4520,,76561198074732758
782,114478105,Exel,,https://steamcommunity.com/id/guromax/,GE,False,5712.0,5810,740,76561198074743833
783,114500675,Nikolica,,https://steamcommunity.com/profiles/76561198074766403/,RS,False,6551.0,7016,413,76561198074766403
784,114536524,Alvarés,,https://steamcommunity.com/profiles/76561198074802252/,RU,False,3990.0,,,76561198074802252
785,114559048,Ax.Mo,,https://steamcommunity.com/id/GR1MORUM/,RU,False,5477.0,7206,1133,76561198074824776
786,114585639,Lil_Nick,,https://steamcommunity.com/profiles/76561198074851367/,US,False,5448.0,4552,101,76561198074851367
787,114596499,Gaara,,https://steamcommunity.com/id/ShiSui2199/,DE,False,3700.0,3727,,76561198074862227
788,114596500,ArrOw,,https://steamcommunity.com/profiles/76561198074862228/,GR,False,6385.0,7241,269,76561198074862228
789,114619230,Crystallize,,https://steamcommunity.com/profiles/76561198074884958/,UA,False,7359.0,6902,18,76561198074884958
790,114645455,小马,,https://steamcommunity.com/profiles/76561198074911183/,,False,6408.0,7068,10,76561198074911183
791,114699086,EaGLeSky-,,https://steamcommunity.com/id/fishkerale/,,False,4320.0,,,76561198074964814
792,114787051,YRG,,https://steamcommunity.com/profiles/76561198075052779/,,False,7154.0,7683,97,76561198075052779
793,114923598,KNBoundser,,https://steamcommunity.com/profiles/76561198075189326/,,False,2915.0,,,76561198075189326
794,115041097,SangueV-,,https://steamcommunity.com/id/sangueV/,BR,False,3140.0,,,76561198075306825
795,115043148,Ds|troyer^,,https://steamcommunity.com/id/dstroyerfox987/,DM,False,5273.0,6193,564,76561198075308876
796,115064179,SlarD,,https://steamcommunity.com/id/Slardarm4ik/,RU,False,3806.0,3542,,76561198075329907
797,115102590,ryOyr,,https://steamcommunity.com/profiles/76561198075368318/,,False,6124.0,,570,76561198075368318
798,115133660,sayonara,,https://steamcommunity.com/profiles/76561198075399388/,AR,False,4909.0,6039,3211,76561198075399388
799,115141430,Ryoya,,https://steamcommunity.com/id/RyoyaDota/,,False,6993.0,8778,27,76561198075407158
800,115165739,Raylalisa,,https://steamcommunity.com/id/Raylalisa_M/,,False,6290.0,7040,9,76561198075431467
801,115199872,Puzzle,,https://steamcommunity.com/id/uzbekistan1/,UZ,False,6298.0,7528,551,76561198075465600
802,115310139,Alc,,https://steamcommunity.com/id/blampsblamps/,US,False,4126.0,4211,1426,76561198075575867
803,115460159,Dimitryk,,https://steamcommunity.com/profiles/76561198075725887/,RU,False,6448.0,7081,535,76561198075725887
804,115464954,dEsire,,https://steamcommunity.com/profiles/76561198075730682/,EG,False,6419.0,,141,76561198075730682
805,115651292,Copy,,https://steamcommunity.com/id/philu/,DE,False,5940.0,5716,49,76561198075917020
806,115654849,Harambe,,https://steamcommunity.com/profiles/76561198075920577/,RO,False,7632.0,,,76561198075920577
807,115678141,i ain’t stoopid,,https://steamcommunity.com/id/afghanq/,GB,False,2229.0,,,76561198075943869
808,115705236,Husker Du,,https://steamcommunity.com/profiles/76561198075970964/,CO,False,5290.0,5424,322,76561198075970964
809,115750060,Steel-_-Borco,,https://steamcommunity.com/id/Steelborco/,CA,False,5835.0,5721,212,76561198076015788
810,115914180,RvP-,,https://steamcommunity.com/profiles/76561198076179908/,FR,False,5762.0,7100,,76561198076179908
811,115975133,USH,,https://steamcommunity.com/profiles/76561198076240861/,US,False,6229.0,7451,279,76561198076240861
812,116080282,Argius,,https://steamcommunity.com/id/argiusd/,KR,False,6339.0,6873,102,76561198076346010
813,116198063, ,,https://steamcommunity.com/profiles/76561198076463791/,US,False,3958.0,,3351,76561198076463791
814,116239751,Lord Demolich,,https://steamcommunity.com/id/Swaginmypants/,US,False,3136.0,,,76561198076505479
815,116249155,nefrit,,https://steamcommunity.com/profiles/76561198076514883/,UA,False,6886.0,7852,,76561198076514883
816,116293223,Black Soul,,https://steamcommunity.com/profiles/76561198076558951/,JP,False,6235.0,7003,135,76561198076558951
817,116435197,Suco de Fruta,,https://steamcommunity.com/profiles/76561198076700925/,BR,False,4726.0,5095,1756,76561198076700925
818,116444256,NextDay,,https://steamcommunity.com/profiles/76561198076709984/,KR,False,5457.0,6510,,76561198076709984
819,116453423,Firestorm,,https://steamcommunity.com/id/qweqeqeqeqeqeqeqeq/,UA,False,6087.0,6406,800,76561198076719151
820,116508195,sK3~,,https://steamcommunity.com/id/sk3dota/,BR,False,4983.0,5096,2287,76561198076773923
821,116514161,反叛54321971,,https://steamcommunity.com/id/asd13232z/,,False,6449.0,6396,304,76561198076779889
822,116525052,Duster,,https://steamcommunity.com/id/dusterinho/,BR,False,6385.0,6754,353,76561198076790780
823,116585378,midone,,https://steamcommunity.com/id/midonedota2/,,False,7788.0,8042,27,76561198076851106
824,116591584,Whiskey,,https://steamcommunity.com/profiles/76561198076857312/,CA,False,5272.0,7012,3602,76561198076857312
825,116602706,sl,,https://steamcommunity.com/profiles/76561198076868434/,KP,False,5918.0,7176,1242,76561198076868434
826,116653360,Norvack,,https://steamcommunity.com/id/qweqweasdsadadqwe/,CH,False,4791.0,5905,3537,76561198076919088
827,116762983,Sosysich,,https://steamcommunity.com/id/Den4ikLi/,CA,False,4840.0,6019,3699,76561198077028711
828,116776337,eace,,https://steamcommunity.com/id/wqwety/,,False,6482.0,7140,32,76561198077042065
829,116782914,Kp.Samael,,https://steamcommunity.com/profiles/76561198077048642/,US,False,6046.0,,227,76561198077048642
830,116850318,24.,,https://steamcommunity.com/profiles/76561198077116046/,CA,False,5247.0,6272,2419,76561198077116046
831,116852311,I - SEE,,https://steamcommunity.com/id/cmt1992313/,CN,False,6303.0,8446,59,76561198077118039
832,116876282,Eixn,,https://steamcommunity.com/profiles/76561198077142010/,,False,6133.0,6837,1922,76561198077142010
833,116881520,Palantimos,,https://steamcommunity.com/id/3124532352/,BY,False,6558.0,7067,142,76561198077147248
834,116885013,murd0c,,https://steamcommunity.com/id/14381469977329914/,BR,False,5463.0,5533,140,76561198077150741
835,116934015,dyrachyo,,https://steamcommunity.com/id/dyrachyoo/,RU,False,6806.0,6653,63,76561198077199743
836,116985284,1111111111111111,,https://steamcommunity.com/id/drainux/,,False,6122.0,7537,229,76561198077251012
837,117015167,Pablo,,https://steamcommunity.com/profiles/76561198077280895/,,False,7004.0,6888,301,76561198077280895
838,117071713,Paradise,,https://steamcommunity.com/id/Paradisedota20/,US,False,5156.0,5491,570,76561198077337441
839,117089283,Pandaboo,,https://steamcommunity.com/id/Jwksjsj6561198077355011/,AG,False,5794.0,6125,29,76561198077355011
840,117102307,sGG,,https://steamcommunity.com/id/sggdota2/,AR,False,4942.0,6010,3135,76561198077368035
841,117106216,SNEI0-SN	,,https://steamcommunity.com/profiles/76561198077371944/,CN,False,5048.0,,,76561198077371944
842,117127191,Bun,,https://steamcommunity.com/id/robotcop123/,HK,False,6236.0,6890,368,76561198077392919
843,117197143,温柔,,https://steamcommunity.com/profiles/76561198077462871/,,False,5479.0,7437,,76561198077462871
844,117199412,zhi,,https://steamcommunity.com/profiles/76561198077465140/,CN,False,6600.0,6407,268,76561198077465140
845,117201640,Dream波,,https://steamcommunity.com/id/marseli/,NZ,False,6335.0,6550,578,76561198077467368
846,117214115,Akce,,https://steamcommunity.com/id/DGDeath/,NO,False,4867.0,4833,672,76561198077479843
847,117281554,Moogy,,https://steamcommunity.com/id/uuu9/,,False,7462.0,8466,,76561198077547282
848,117311875,luki luki,,https://steamcommunity.com/id/1492714021739012/,CA,False,6002.0,6760,83,76561198077577603
849,117421467,SoNNeikO,,https://steamcommunity.com/id/SoNNeikO_o/,UZ,False,7196.0,7974,38,76561198077687195
850,117483894,Chu,,https://steamcommunity.com/id/9050992wd/,,False,6514.0,7693,301,76561198077749622
851,117542056,onfir33,,https://steamcommunity.com/id/onfiredoto/,AR,False,4959.0,5549,949,76561198077807784
852,117582563,W3ssenT,,https://steamcommunity.com/id/W3ssenT/,IS,False,6015.0,5011,717,76561198077848291
